# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total
1 4 2 10 24 1400 0.000256 4096 0.2 504 468320 84.892 847.297 2516.25 3448.53 3448.63
1 4 2 10 24 1400 0.000256 4096 0.5 504 467760 84.9616 846.777 2519.13 3450.96 3451.06
1 4 2 10 24 1400 0.000256 4096 1 504 466880 85.0578 844.816 2524.21 3454.17 3454.27
1 4 2 10 24 1400 0.000256 4096 2 504 465040 85.3931 845.007 2533.94 3464.43 3464.53
1 4 2 12 24 1400 0.000256 4096 0.1 504 468480 84.9131 834.754 2515.27 3435.04 3435.14
1 4 2 12 24 1400 0.000256 4096 0.2 504 468336 84.9028 834.95 2516.37 3436.31 3436.42
1 4 2 12 24 1400 0.000256 4096 0.5 504 467760 84.972 834.394 2519.18 3438.63 3438.74
1 4 2 12 24 1400 0.000256 4096 1 504 466848 85.0796 832.627 2525.35 3443.15 3443.25
1 4 2 12 24 1400 0.000256 4096 2 504 465024 85.3745 830.538 2533.88 3449.88 3449.98
1 4 4 12 24 1400 0.000256 4096 0.1 504 468384 84.8902 536.876 2517.61 3139.47 3139.57
1 4 4 12 24 1400 0.000256 4096 0.2 504 468288 84.8986 539.055 2519.03 3143.08 3143.18
1 4 4 12 24 1400 0.000256 4096 0.5 504 467712 84.9922 539.833 2521.84 3146.75 3146.85
1 4 4 12 24 1400 0.000256 4096 1 504 466752 85.0961 539.586 2526.49 3151.26 3151.36
1 4 4 12 24 1400 0.000256 4096 2 504 464928 85.4324 538.273 2536.32 3160.11 3160.21
1 4 2 14 24 1400 0.000256 4096 0.1 504 468496 84.9251 969.479 2517.73 3572.23 3572.33
1 4 2 14 24 1400 0.000256 4096 0.2 504 468328 84.8996 970.17 2518.79 3573.95 3574.06
1 4 2 14 24 1400 0.000256 4096 0.5 504 467768 84.9709 968.55 2521.69 3575.31 3575.4
1 4 2 14 24 1400 0.000256 4096 1 504 466816 85.0724 967.238 2529.78 3582.18 3582.29
1 4 2 14 24 1400 0.000256 4096 2 504 465024 85.3882 964.802 2543.48 3593.76 3593.86
1 4 4 14 24 1400 0.000256 4096 0.1 504 468384 84.9054 608.119 2524.46 3217.58 3217.68
1 4 4 14 24 1400 0.000256 4096 0.2 504 468272 84.912 609.892 2525.37 3220.27 3220.38
1 4 4 14 24 1400 0.000256 4096 0.5 504 467712 85.0224 610.351 2531.46 3226.92 3227.02
1 4 4 14 24 1400 0.000256 4096 1 504 466704 85.0755 608.162 2535.7 3229.03 3229.13
1 4 4 14 24 1400 0.000256 4096 2 504 464912 85.3931 612.962 2545.04 3243.49 3243.59
1 4 2 16 24 1400 0.000256 4096 0.1 504 468480 84.902 883.714 2518.21 3486.92 3487.02
1 4 2 16 24 1400 0.000256 4096 0.2 504 468288 84.882 885.079 2519.11 3489.16 3489.26
1 4 2 16 24 1400 0.000256 4096 0.5 504 467712 84.9561 904.065 2542.56 3531.67 3531.77
1 4 2 16 24 1400 0.000256 4096 1 504 466816 85.0646 926.498 2526.93 3538.58 3538.68
1 4 2 16 24 1400 0.000256 4096 2 504 465024 85.372 937.607 2536.92 3559.99 3560.08
1 4 4 16 24 1400 0.000256 4096 0.1 504 468352 84.9135 563.556 2524.44 3173.01 3173.11
1 4 4 16 24 1400 0.000256 4096 0.2 504 468224 84.9261 564.785 2525.7 3175.5 3175.61
1 4 4 16 24 1400 0.000256 4096 0.5 504 467584 84.9943 582.437 2528.17 3195.69 3195.79
1 4 4 16 24 1400 0.000256 4096 1 504 466688 85.0741 605.525 2533.19 3223.88 3223.98
1 4 4 16 24 1400 0.000256 4096 2 504 464896 85.429 621.022 2543.48 3250.02 3250.12
1 4 2 18 24 1400 0.000256 4096 0.1 504 468432 84.902 1031.67 2524.22 3640.89 3640.99
1 4 2 18 24 1400 0.000256 4096 0.2 504 468288 84.8889 1029.97 2525.03 3639.99 3640.09
1 4 2 18 24 1400 0.000256 4096 0.5 504 467712 84.9808 1027.89 2527.84 3640.81 3640.91
1 4 2 18 24 1400 0.000256 4096 1 504 466848 85.0821 1025.86 2533.05 3644.09 3644.18
1 4 2 18 24 1400 0.000256 4096 2 504 464976 85.3873 1021.53 2549.37 3656.38 3656.48
1 4 4 18 24 1400 0.000256 4096 0.1 504 468288 84.9138 723.702 2517.34 3326.05 3326.14
1 4 4 18 24 1400 0.000256 4096 0.2 504 468144 84.8919 722.276 2518.66 3325.92 3326.02
1 4 4 18 24 1400 0.000256 4096 0.5 504 467568 85.042 718.879 2525.51 3329.52 3329.62
1 4 4 18 24 1400 0.000256 4096 1 504 466704 85.0944 716.76 2528.56 3330.51 3330.61
1 4 4 18 24 1400 0.000256 4096 2 504 464832 85.4329 713.445 2538.4 3337.36 3337.46
1 4 2 20 24 1400 0.000256 4096 0.1 504 468480 84.905 987.803 2514.89 3587.69 3587.79
1 4 2 20 24 1400 0.000256 4096 0.2 504 468240 84.8784 983.609 2515.52 3584.1 3584.21
1 4 2 20 24 1400 0.000256 4096 0.5 504 467680 85.0125 977.548 2518.4 3581.04 3581.14
1 4 2 20 24 1400 0.000256 4096 1 504 466800 85.0739 975.385 2523.81 3584.36 3584.46
1 4 2 20 24 1400 0.000256 4096 2 504 464960 85.3893 971.155 2533.2 3589.84 3590.07
1 4 4 20 24 1400 0.000256 4096 0.1 504 468320 84.9083 706.312 2525.89 3317.21 3317.31
1 4 4 20 24 1400 0.000256 4096 0.2 504 468160 84.9865 702.563 2527.3 3314.94 3315.05
1 4 4 20 24 1400 0.000256 4096 0.5 504 467520 85.0132 696.081 2533.49 3314.67 3314.77
1 4 4 20 24 1400 0.000256 4096 1 504 466720 85.1244 694.506 2534.99 3314.72 3314.82
1 4 4 20 24 1400 0.000256 4096 2 504 464800 85.3891 691.06 2544.34 3320.88 3320.98
1 4 2 24 24 1400 0.000256 4096 0.1 504 468384 84.9016 1246.67 2524.1 3855.77 3855.88
1 4 2 24 24 1400 0.000256 4096 0.2 504 468288 84.8961 1242.67 2525.4 3853.06 3853.17
1 4 2 24 24 1400 0.000256 4096 0.5 504 467712 84.9836 1238.88 2548.2 3872.16 3872.26
1 4 2 24 24 1400 0.000256 4096 1 504 466752 85.1038 1236.16 2532.8 3854.17 3854.27
1 4 2 24 24 1400 0.000256 4096 2 504 464928 85.4371 1231.9 2542.64 3860.07 3860.17
1 4 4 24 24 1400 0.000256 4096 0.1 504 468288 84.9077 826.033 2516.1 3427.15 3427.25
1 4 4 24 24 1400 0.000256 4096 0.2 504 468096 84.9008 816.535 2516.96 3418.49 3418.6
1 4 4 24 24 1400 0.000256 4096 0.5 504 467520 84.9608 804.082 2520.07 3409.2 3409.3
1 4 4 24 24 1400 0.000256 4096 1 504 466560 85.1231 801.446 2524.41 3411.08 3411.18
1 4 4 24 24 1400 0.000256 4096 2 504 464832 85.463 798.968 2534.74 3419.27 3419.37
1 4 2 25 24 1400 0.000256 4096 0.1 504 468400 84.9012 1228.08 2514.7 3827.77 3827.87
1 4 2 25 24 1400 0.000256 4096 0.2 504 468200 84.9027 1227.66 2515.57 3828.23 3828.34
1 4 2 25 24 1400 0.000256 4096 0.5 504 467700 84.9777 1225.05 2518.77 3828.89 3828.99
1 4 2 25 24 1400 0.000256 4096 1 504 466800 85.0694 1221.42 2523.82 3830.41 3830.5
1 4 2 25 24 1400 0.000256 4096 2 504 464900 85.3979 1216.86 2533.16 3835.52 3835.62
1 4 4 25 24 1400 0.000256 4096 0.1 504 468200 84.8955 833.061 2517.74 3435.79 3435.89
1 4 4 25 24 1400 0.000256 4096 0.2 504 468000 84.9325 831.324 2518.62 3434.96 3435.07
1 4 4 25 24 1400 0.000256 4096 0.5 504 467600 85.0514 830.741 2526.52 3442.41 3442.5
1 4 4 25 24 1400 0.000256 4096 1 504 466600 85.0827 829.215 2528.89 3443.28 3443.38
1 4 4 25 24 1400 0.000256 4096 2 504 464800 85.422 825.05 2539.42 3449.98 3450.08
1 4 2 28 24 1400 0.000256 4096 0.1 504 468384 84.906 1209.33 2518.46 3812.79 3812.89
1 4 2 28 24 1400 0.000256 4096 0.2 504 468272 84.8986 1207.25 2519.52 3811.76 3811.87
1 4 2 28 24 1400 0.000256 4096 0.5 504 467712 85.0503 1203.51 2522.41 3811.07 3811.16
1 4 2 28 24 1400 0.000256 4096 1 504 466704 85.0684 1201.07 2526.84 3813.07 3813.17
1 4 2 28 24 1400 0.000256 4096 2 504 464912 85.3691 1196.31 2536.82 3818.59 3818.69
1 4 4 28 24 1400 0.000256 4096 0.1 504 468160 84.8952 795.363 2517.53 3397.88 3397.99
1 4 4 28 24 1400 0.000256 4096 0.2 504 468160 84.9736 795.14 2519.45 3399.66 3399.77
1 4 4 28 24 1400 0.000256 4096 0.5 504 467488 85.0204 793.159 2521.81 3400.09 3400.19
1 4 4 28 24 1400 0.000256 4096 1 504 466592 85.0836 791.418 2526.74 3403.34 3403.43
1 4 4 28 24 1400 0.000256 4096 2 504 464800 85.394 788.938 2536.82 3411.24 3411.35
1 4 2 30 24 1400 0.000256 4096 0.1 504 468360 84.9166 1162.26 2515.4 3762.67 3762.77
1 4 2 30 24 1400 0.000256 4096 0.2 504 468240 84.8912 1162 2516.71 3763.68 3763.79
1 4 2 30 24 1400 0.000256 4096 0.5 504 467640 85.0302 1159.15 2523.42 3767.69 3767.79
1 4 2 30 24 1400 0.000256 4096 1 504 466800 85.0816 1156.79 2526.77 3768.74 3768.84
1 4 2 30 24 1400 0.000256 4096 2 504 464880 85.3996 1151.44 2543.24 3780.17 3780.27
1 4 4 30 24 1400 0.000256 4096 0.1 504 468240 84.9112 750.481 2518.79 3354.28 3354.38
1 4 4 30 24 1400 0.000256 4096 0.2 504 468000 84.9076 747.883 2519.43 3352.31 3352.42
1 4 4 30 24 1400 0.000256 4096 0.5 504 467520 85.0688 747.327 2522.75 3355.24 3355.34
1 4 4 30 24 1400 0.000256 4096 1 504 466560 85.0838 745.358 2527.41 3357.95 3358.05
1 4 4 30 24 1400 0.000256 4096 2 504 464640 85.4195 741.388 2536.72 3363.62 3363.72
1 4 2 32 24 1400 0.000256 4096 0.1 504 468352 84.9042 1109.77 2517.88 3712.65 3712.75
1 4 2 32 24 1400 0.000256 4096 0.2 504 468224 84.9247 1109.63 2519.22 3713.86 3713.97
1 4 2 32 24 1400 0.000256 4096 0.5 504 467584 84.9655 1108.77 2521.4 3715.22 3715.32
1 4 2 32 24 1400 0.000256 4096 1 504 466688 85.0561 1106.04 2526.41 3717.6 3717.71
1 4 2 32 24 1400 0.000256 4096 2 504 464896 85.4393 1102.32 2536.41 3724.25 3724.35
1 4 4 32 24 1400 0.000256 4096 0.1 504 468224 84.917 755.84 2516.44 3357.3 3357.39
1 4 4 32 24 1400 0.000256 4096 0.2 504 467968 84.9649 755.589 2517.42 3358.07 3358.18
1 4 4 32 24 1400 0.000256 4096 0.5 504 467456 85.044 757.109 2525.58 3367.82 3367.92
1 4 4 32 24 1400 0.000256 4096 1 504 466432 85.064 754.737 2525.23 3365.12 3365.22
1 4 4 32 24 1400 0.000256 4096 2 504 464640 85.4733 750.472 2543.6 3379.64 3379.74
1 4 2 8 25 1400 0.000256 4096 0.1 525 468512 84.9064 946.08 2518.1 3549.19 3549.29
1 4 2 8 25 1400 0.000256 4096 0.2 525 468320 84.9222 947.36 2519.05 3551.42 3551.53
1 4 2 8 25 1400 0.000256 4096 0.5 525 467744 84.8961 946.76 2526.27 3558.02 3558.13
1 4 2 8 25 1400 0.000256 4096 1 525 466784 84.9103 945.221 2529.23 3559.46 3559.56
2 4 2 8 25 1400 0.000256 4096 2 525 464896 85.4622 1833.49 2540.59 4459.63 4459.73
1 4 2 10 25 1400 0.000256 4096 0.1 525 468480 84.9031 849.271 2518.3 3452.57 3452.67
1 4 2 10 25 1400 0.000256 4096 0.2 525 468320 84.9045 848.713 2519.13 3452.83 3452.95
1 4 2 10 25 1400 0.000256 4096 0.5 525 467720 84.8835 848.394 2522.05 3455.41 3455.52
1 4 2 10 25 1400 0.000256 4096 1 525 466800 85.0041 848.438 2527.33 3460.87 3460.97
1 4 2 10 25 1400 0.000256 4096 2 525 464880 85.4048 847.203 2537.46 3470.16 3470.26
1 4 4 10 25 1400 0.000256 4096 0.1 525 468400 84.9183 545.933 2517.95 3148.9 3149
1 4 4 10 25 1400 0.000256 4096 0.2 525 468240 84.9118 547.537 2519.25 3151.79 3151.9
1 4 4 10 25 1400 0.000256 4096 0.5 525 467680 84.9219 548.443 2522.23 3155.69 3155.79
1 4 4 10 25 1400 0.000256 4096 1 525 466720 84.9379 546.695 2527.31 3159.04 3159.14
2 4 4 10 25 1400 0.000256 4096 2 525 464800 85.4296 1584.4 2537.42 4207.33 4207.43
1 4 2 12 25 1400 0.000256 4096 0.1 525 468480 84.9039 904.599 2516.77 3506.37 3506.47
1 4 2 12 25 1400 0.000256 4096 0.2 525 468288 84.9226 904.958 2517.73 3507.7 3507.81
1 4 2 12 25 1400 0.000256 4096 0.5 525 467712 84.8732 904.319 2520.78 3510.06 3510.16
1 4 2 12 25 1400 0.000256 4096 1 525 466752 84.9148 902.094 2525.98 3513.09 3513.19
1 4 2 12 25 1400 0.000256 4096 2 525 464880 85.3977 899.044 2536.22 3520.76 3520.86
1 4 4 12 25 1400 0.000256 4096 0.1 525 468384 84.8778 582.768 2518.1 3185.86 3185.97
1 4 4 12 25 1400 0.000256 4096 0.2 525 468192 84.9435 586.076 2519.05 3190.16 3190.27
1 4 4 12 25 1400 0.000256 4096 0.5 525 467616 84.8868 585.73 2522.12 3192.82 3192.92
1 4 4 12 25 1400 0.000256 4096 1 525 466656 84.8948 584.659 2527.18 3196.83 3196.93
1 4 4 12 25 1400 0.000256 4096 2 525 464832 85.399 582.948 2537.81 3206.24 3206.34
1 4 2 14 25 1400 0.000256 4096 0.1 525 468496 84.9143 970.805 2524.7 3580.51 3580.62
1 4 2 14 25 1400 0.000256 4096 0.2 525 468272 84.9204 969.404 2525.62 3580.04 3580.14
1 4 2 14 25 1400 0.000256 4096 0.5 525 467712 84.8972 970.043 2528.46 3583.48 3583.58
1 4 2 14 25 1400 0.000256 4096 1 525 466760 85.0096 967.744 2533.61 3586.46 3586.56
1 4 2 14 25 1400 0.000256 4096 2 525 464856 85.4159 966.556 2544.06 3596.13 3596.23
1 4 4 14 25 1400 0.000256 4096 0.1 525 468384 84.9106 609.813 2515.63 3210.46 3210.56
1 4 4 14 25 1400 0.000256 4096 0.2 525 468160 84.9101 611.247 2516.28 3212.53 3212.64
1 4 4 14 25 1400 0.000256 4096 0.5 525 467600 84.8959 611.319 2521.59 3217.89 3218
1 4 4 14 25 1400 0.000256 4096 1 525 466704 84.8776 610.027 2529.43 3224.43 3224.53
1 4 4 14 25 1400 0.000256 4096 2 525 464800 85.4586 615.483 2537.4 3238.43 3238.53
1 4 2 16 25 1400 0.000256 4096 0.1 525 468480 84.9184 970.727 2524.12 3579.86 3579.96
1 4 2 16 25 1400 0.000256 4096 0.2 525 468288 84.9209 972.49 2525.09 3582.58 3582.69
1 4 2 16 25 1400 0.000256 4096 0.5 525 467712 84.9018 985.707 2528.92 3599.63 3599.72
1 4 2 16 25 1400 0.000256 4096 1 525 466752 84.9106 998.066 2533.23 3616.31 3616.41
1 4 2 16 25 1400 0.000256 4096 2 525 464832 85.3942 1002.08 2543.38 3630.94 3631.04
1 4 4 16 25 1400 0.000256 4096 0.1 525 468352 84.9118 611.804 2515.84 3212.65 3212.76
1 4 4 16 25 1400 0.000256 4096 0.2 525 468224 84.9569 613.452 2517.18 3215.68 3215.8
1 4 4 16 25 1400 0.000256 4096 0.5 525 467584 84.8853 632.815 2523.71 3241.5 3241.6
1 4 4 16 25 1400 0.000256 4096 1 525 466688 84.936 653.487 2526.8 3265.32 3265.42
1 4 4 16 25 1400 0.000256 4096 2 525 464768 85.4493 665.106 2537.45 3288.09 3288.19
1 4 2 18 25 1400 0.000256 4096 0.1 525 468432 84.9072 1081.9 2518.09 3685 3685.1
1 4 2 18 25 1400 0.000256 4096 0.2 525 468288 84.9137 1078.14 2519.51 3682.65 3682.75
1 4 2 18 25 1400 0.000256 4096 0.5 525 467712 84.9025 1071.89 2525.53 3682.41 3682.51
1 4 2 18 25 1400 0.000256 4096 1 525 466704 85.0303 1069.1 2530.57 3684.8 3684.9
1 4 2 18 25 1400 0.000256 4096 2 525 464832 85.4281 1062.85 2537.58 3685.95 3686.06
1 4 4 18 25 1400 0.000256 4096 0.1 525 468288 84.9198 775.317 2525.67 3386 3386.1
1 4 4 18 25 1400 0.000256 4096 0.2 525 468144 84.9122 770.069 2526.93 3382 3382.11
1 4 4 18 25 1400 0.000256 4096 0.5 525 467568 84.8707 766.26 2529.98 3381.21 3381.31
1 4 4 18 25 1400 0.000256 4096 1 525 466560 84.9137 762.522 2534.99 3382.52 3382.62
1 4 4 18 25 1400 0.000256 4096 2 525 464688 85.4262 757.058 2545.22 3387.8 3387.9
1 4 2 20 25 1400 0.000256 4096 0.1 525 468400 84.9012 1047.89 2517.92 3650.81 3650.91
1 4 2 20 25 1400 0.000256 4096 0.2 525 468240 84.9094 1045.89 2520.73 3651.62 3651.73
1 4 2 20 25 1400 0.000256 4096 0.5 525 467680 84.9035 1039.58 2526.78 3651.34 3651.44
1 4 2 20 25 1400 0.000256 4096 1 525 466720 84.9115 1035.77 2529.64 3650.42 3650.52
1 4 2 20 25 1400 0.000256 4096 2 525 464800 85.4025 1032.09 2544.13 3661.71 3661.81
1 4 4 20 25 1400 0.000256 4096 0.1 525 468320 84.9162 735.842 2518.43 3339.28 3339.38
1 4 4 20 25 1400 0.000256 4096 0.2 525 468160 84.9654 732.322 2519.56 3336.93 3337.04
1 4 4 20 25 1400 0.000256 4096 0.5 525 467520 84.8926 726.746 2522.26 3333.99 3334.09
1 4 4 20 25 1400 0.000256 4096 1 525 466560 84.906 725.294 2527.35 3337.65 3337.75
1 4 4 20 25 1400 0.000256 4096 2 525 464640 85.4028 722.067 2537.47 3345.03 3345.13
1 4 2 24 25 1400 0.000256 4096 0.1 525 468384 84.883 1270.5 2523.91 3879.39 3879.49
1 4 2 24 25 1400 0.000256 4096 0.2 525 468192 84.9346 1264.79 2524.89 3874.7 3874.81
1 4 2 24 25 1400 0.000256 4096 0.5 525 467616 84.885 1257.95 2528.24 3871.17 3871.27
1 4 2 24 25 1400 0.000256 4096 1 525 466656 84.8982 1254.85 2535.28 3875.13 3875.23
1 4 2 24 25 1400 0.000256 4096 2 525 464832 85.3897 1248.7 2550.41 3884.6 3884.7
1 4 4 24 25 1400 0.000256 4096 0.1 525 468288 84.9187 863.463 2524.53 3473.01 3473.11
1 4 4 24 25 1400 0.000256 4096 0.2 525 468096 84.9488 857.569 2525.5 3468.11 3468.21
1 4 4 24 25 1400 0.000256 4096 0.5 525 467520 84.9073 847.123 2548.73 3480.85 3480.95
1 4 4 24 25 1400 0.000256 4096 1 525 466560 84.939 846.483 2533.82 3465.33 3465.43
1 4 4 24 25 1400 0.000256 4096 2 525 464640 85.402 842.4 2543.78 3471.67 3471.78
1 4 2 25 25 1400 0.000256 4096 0.1 525 468400 84.8921 1271.54 2517.87 3874.4 3874.5
1 4 2 25 25 1400 0.000256 4096 0.2 525 468200 84.9542 1268.62 2518.76 3872.42 3872.53
1 4 2 25 25 1400 0.000256 4096 0.5 525 467600 84.9428 1266.87 2522.4 3874.31 3874.41
1 4 2 25 25 1400 0.000256 4096 1 525 466700 85.0678 1263.66 2528.21 3877.04 3877.14
1 4 2 25 25 1400 0.000256 4096 2 525 464800 85.4141 1258.7 2546.45 3890.66 3890.77
1 4 4 25 25 1400 0.000256 4096 0.1 525 468200 84.8976 850.405 2517.99 3453.39 3453.49
1 4 4 25 25 1400 0.000256 4096 0.2 525 468000 84.9634 850.706 2519.08 3454.83 3454.94
1 4 4 25 25 1400 0.000256 4096 0.5 525 467400 84.91 849.797 2521.7 3456.5 3456.6
1 4 4 25 25 1400 0.000256 4096 1 525 466600 85.0732 846.706 2527.62 3459.5 3459.6
1 4 4 25 25 1400 0.000256 4096 2 525 464600 85.418 843.56 2537.31 3466.37 3466.48
1 4 2 28 25 1400 0.000256 4096 0.1 525 468384 84.9035 1225.83 2518.21 3829.04 3829.14
1 4 2 28 25 1400 0.000256 4096 0.2 525 468160 84.8963 1223.33 2519 3827.32 3827.42
1 4 2 28 25 1400 0.000256 4096 0.5 525 467600 84.8771 1220.84 2526.95 3832.76 3832.86
1 4 2 28 25 1400 0.000256 4096 1 525 466704 84.854 1218.39 2534.55 3837.89 3837.99
1 4 2 28 25 1400 0.000256 4096 2 525 464800 85.4561 1212.46 2544.62 3842.63 3842.73
1 4 4 28 25 1400 0.000256 4096 0.1 525 468160 84.9123 798.234 2515.87 3399.11 3399.22
1 4 4 28 25 1400 0.000256 4096 0.2 525 467936 84.9646 798.741 2516.68 3400.47 3400.58
1 4 4 28 25 1400 0.000256 4096 0.5 525 467488 84.9008 797.809 2523.21 3406.01 3406.11
1 4 4 28 25 1400 0.000256 4096 1 525 466592 84.9951 796.307 2529.51 3410.91 3411.01
1 4 4 28 25 1400 0.000256 4096 2 525 464576 85.4517 792.921 2538.14 3416.6 3416.7
1 4 2 30 25 1400 0.000256 4096 0.1 525 468360 84.9065 1183.45 2517.84 3786.3 3786.4
1 4 2 30 25 1400 0.000256 4096 0.2 525 468240 84.9096 1182.38 2520.85 3788.23 3788.34
1 4 2 30 25 1400 0.000256 4096 0.5 525 467640 84.8006 1180.67 2526.71 3792.27 3792.37
1 4 2 30 25 1400 0.000256 4096 1 525 466680 85.0298 1178.41 2529.53 3793.07 3793.17
1 4 2 30 25 1400 0.000256 4096 2 525 464760 85.443 1173.42 2544.1 3803.05 3803.15
1 4 4 30 25 1400 0.000256 4096 0.1 525 468240 84.9347 793.455 2524.92 3403.41 3403.51
1 4 4 30 25 1400 0.000256 4096 0.2 525 468000 84.9099 792.023 2545.83 3422.85 3422.97
1 4 4 30 25 1400 0.000256 4096 0.5 525 467520 84.9592 787.195 2529.03 3401.28 3401.38
1 4 4 30 25 1400 0.000256 4096 1 525 466560 84.9925 786.199 2534.1 3405.39 3405.5
1 4 4 30 25 1400 0.000256 4096 2 525 464640 85.5134 783.362 2544.28 3413.24 3413.35
1 4 2 32 25 1400 0.000256 4096 0.1 525 468352 84.9078 1133.85 2525.8 3744.66 3744.75
1 4 2 32 25 1400 0.000256 4096 0.2 525 468224 84.9487 1133.05 2527.14 3745.23 3745.34
1 4 2 32 25 1400 0.000256 4096 0.5 525 467584 84.882 1128.97 2530.7 3744.64 3744.74
1 4 2 32 25 1400 0.000256 4096 1 525 466688 84.9494 1128.2 2536.4 3749.65 3749.75
1 4 2 32 25 1400 0.000256 4096 2 525 464768 85.4671 1122.79 2554.41 3762.76 3762.86
1 4 4 32 25 1400 0.000256 4096 0.1 525 468224 84.921 808.961 2515.58 3409.56 3409.67
1 4 4 32 25 1400 0.000256 4096 0.2 525 467968 84.9844 810.03 2516.2 3411.31 3411.41
1 4 4 32 25 1400 0.000256 4096 0.5 525 467456 84.9428 807.502 2519.6 3412.13 3412.23
1 4 4 32 25 1400 0.000256 4096 1 525 466432 84.9642 804.408 2524.32 3413.78 3413.88
1 4 4 32 25 1400 0.000256 4096 2 525 464640 85.478 804.11 2535.11 3424.79 3424.89
1 4 2 8 32 1400 0.000256 4096 0.1 512 468512 84.8864 804.839 2515.56 3405.38 3405.48
1 4 2 8 32 1400 0.000256 4096 0.2 512 468320 84.8789 807.265 2516.17 3408.4 3408.51
1 4 2 8 32 1400 0.000256 4096 0.5 512 467776 85.0166 806.394 2519.25 3410.75 3410.85
1 4 2 8 32 1400 0.000256 4096 1 512 466848 85.1187 805.391 2524.22 3414.82 3414.92
2 4 2 8 32 1400 0.000256 4096 2 512 464992 85.3871 1500.15 2534.17 4119.81 4119.91
1 4 4 8 32 1400 0.000256 4096 0.1 512 468480 84.8883 517.769 2517.83 3120.59 3120.69
1 4 4 8 32 1400 0.000256 4096 0.2 512 468288 84.8664 519.772 2519 3123.73 3123.85
1 4 4 8 32 1400 0.000256 4096 0.5 512 467712 85.0183 519.444 2542.03 3146.58 3146.69
1 4 4 8 32 1400 0.000256 4096 1 512 466816 85.1471 518.687 2526.82 3130.75 3130.85
2 4 4 8 32 1400 0.000256 4096 2 512 464960 85.4236 1500.7 2536.78 4123 4123.1
1 4 2 10 32 1400 0.000256 4096 0.1 512 468520 84.8942 826.718 2515.77 3427.48 3427.58
1 4 2 10 32 1400 0.000256 4096 0.2 512 468320 84.8649 825.47 2537.03 3447.46 3447.57
1 4 2 10 32 1400 0.000256 4096 0.5 512 467760 84.988 827.577 2519.69 3432.35 3432.45
1 4 2 10 32 1400 0.000256 4096 1 512 466840 85.1406 825.557 2524.63 3435.42 3435.52
1 4 2 10 32 1400 0.000256 4096 2 512 464960 85.3709 824.986 2534.46 3444.91 3445.01
1 4 4 10 32 1400 0.000256 4096 0.1 512 468480 84.888 529.119 2515.99 3130.09 3130.19
1 4 4 10 32 1400 0.000256 4096 0.2 512 468240 84.8833 532.742 2516.63 3134.35 3134.46
1 4 4 10 32 1400 0.000256 4096 0.5 512 467680 85.0133 533.685 2519.61 3138.4 3138.5
1 4 4 10 32 1400 0.000256 4096 1 512 466800 85.1326 532.59 2524.85 3142.67 3142.77
1 4 4 10 32 1400 0.000256 4096 2 512 464880 85.4219 534.317 2534.45 3154.28 3154.37
1 4 2 12 32 1400 0.000256 4096 0.1 512 468480 84.8862 892.602 2516.68 3494.26 3494.36
1 4 2 12 32 1400 0.000256 4096 0.2 512 468288 84.8631 893.997 2538.1 3517.05 3517.17
1 4 2 12 32 1400 0.000256 4096 0.5 512 467760 84.9894 893.534 2520.49 3499.1 3499.21
1 4 2 12 32 1400 0.000256 4096 1 512 466800 85.113 892.609 2525.28 3503.1 3503.2
1 4 2 12 32 1400 0.000256 4096 2 512 464976 85.3833 888.515 2535.38 3509.37 3509.47
1 4 4 12 32 1400 0.000256 4096 0.1 512 468384 84.8675 568.999 2515.27 3169.23 3169.33
1 4 4 12 32 1400 0.000256 4096 0.2 512 468192 84.8564 570.061 2516.2 3171.21 3171.32
1 4 4 12 32 1400 0.000256 4096 0.5 512 467712 84.9914 569.506 2519.77 3174.36 3174.45
1 4 4 12 32 1400 0.000256 4096 1 512 466752 85.1344 568.551 2526.6 3180.38 3180.48
1 4 4 12 32 1400 0.000256 4096 2 512 464928 85.4062 566.202 2534.56 3186.28 3186.37
1 4 2 14 32 1400 0.000256 4096 0.1 512 468496 84.8802 875.092 2517.32 3477.39 3477.49
1 4 2 14 32 1400 0.000256 4096 0.2 512 468272 84.8685 876.214 2518.07 3479.25 3479.35
1 4 2 14 32 1400 0.000256 4096 0.5 512 467712 85.0151 874.939 2521.05 3481.1 3481.2
1 4 2 14 32 1400 0.000256 4096 1 512 466816 85.1234 873.043 2529.58 3487.84 3487.94
1 4 2 14 32 1400 0.000256 4096 2 512 464968 85.4047 873.496 2543.12 3502.1 3502.2
1 4 4 14 32 1400 0.000256 4096 0.1 512 468384 84.8875 559.813 2518.44 3163.24 3163.34
1 4 4 14 32 1400 0.000256 4096 0.2 512 468160 84.8774 562.336 2519.04 3166.34 3166.45
1 4 4 14 32 1400 0.000256 4096 0.5 512 467600 85.0169 562.346 2522.03 3169.48 3169.58
1 4 4 14 32 1400 0.000256 4096 1 512 466704 85.1219 561.72 2527.16 3174.09 3174.19
1 4 4 14 32 1400 0.000256 4096 2 512 464912 85.4405 566.75 2537.46 3189.75 3189.85
1 4 6 14 32 1400 0.000256 4096 0.1 512 468384 84.8899 460.978 2516.38 3062.34 3062.44
1 4 6 14 32 1400 0.000256 4096 0.2 512 468048 84.8733 462.008 2516.53 3063.5 3063.6
